SECONDS,NANOSECONDS,NDX,DIAG,REMARK,DATE,TIME,H2O,CO2,CH4,CAVITY_P,CAVITY_T,LASER_PHASE_P,LASER_T,RESIDUAL,RING_DOWN_TIME,THERMAL_ENCLOSURE_T,PHASE_ERROR,LASER_T_SHIFT,INPUT_VOLTAGE,CHK
1691067480,187036991,17063687,0,"""""",2025-11-30,06:58:00,16459.6415,557.40247,1936.21798,40.6268,55.001,26.1563,51.028,0.00268375,11.2885,54.4956,65.59,0.15088,24.1321,99
1691067540,187036991,17063688,0,"""""",2025-11-30,06:59:00,16461.7417,557.68559,1936.67219,40.6311,55.001,26.1619,51.028,0.0026506,11.2891,54.5,-12.49,0.15088,24.1333,181
1691067600,187036991,17063689,0,"""""",2025-11-30,07:00:00,16460.7577,557.93756,1936.72753,40.6292,55.001,26.1584,51.028,0.0026686,11.2875,54.4943,26.39,0.15088,24.1374,175
1691067660,187036991,17063690,0,"""""",2025-11-30,07:01:00,16462.9326,558.06824,1936.70416,40.63,55.001,26.165,51.028,0.00266038,11.2894,54.4998,-33.99,0.15088,24.1339,207
1691067720,187036991,17063691,0,"""""",2025-11-30,07:02:00,16459.982,558.77747,1936.03034,40.6315,55.001,26.1622,51.028,0.00264853,11.2891,54.4995,-51.35,0.15088,24.1364,206
1691067780,187036991,17063692,0,"""""",2025-11-30,07:03:00,16459.0081,558.31346,1936.54146,40.6227,55.001,26.1636,51.028,0.00265203,11.288,54.4974,-64.11,0.15088,24.1352,113
1691067840,187036991,17063693,0,"""""",2025-11-30,07:04:00,16459.5402,559.40313,1935.96029,40.6337,55.001,26.1561,51.028,0.00267924,11.2907,54.5054,-50.47,0.15088,24.1373,191
1691067900,187036991,17063694,0,"""""",2025-11-30,07:05:00,16464.6353,560.39399,1936.94503,40.6317,55.001,26.1583,51.028,0.00266681,11.2889,54.4962,-57.31,0.15088,24.1346,25
1691067960,187036991,17063695,0,"""""",2025-11-30,07:06:00,16458.8203,560.50017,1936.09135,40.6303,55.001,26.1612,51.028,0.00264978,11.2884,54.4987,-25.01,0.15088,24.1368,193
1691068020,187036991,17063696,0,"""""",2025-11-30,07:07:00,16462.7441,560.59397,1936.26838,40.6233,55.001,26.1614,51.028,0.00267067,11.2894,54.5002,-55.35,0.15088,24.135,87
1691068080,187036991,17063697,0,"""""",2025-11-30,07:08:00,16458.1002,561.45782,1936.46457,40.6267,55.001,26.157,51.028,0.00266246,11.2887,54.5013,-22.76,0.15088,24.1352,88
1691068140,187036991,17063698,0,"""""",2025-11-30,07:09:00,16459.7244,559.57018,1935.86846,40.6285,55.001,26.152,51.028,0.00267348,11.2885,54.5003,21.65,0.15088,24.1358,24
1691068200,187036991,17063699,0,"""""",2025-11-30,07:10:00,16460.2811,562.4465,1936.01227,40.6324,55.001,26.1587,51.028,0.0026633,11.2905,54.5016,-74.99,0.15088,24.1333,10
1691068260,187036991,17063700,0,"""""",2025-11-30,07:11:00,16457.2409,561.89334,1936.58017,40.6317,55.001,26.1592,51.028,0.00264903,11.2885,54.4963,-1.25,0.15088,24.1344,56
1691068320,187036991,17063701,0,"""""",2025-11-30,07:12:00,16464.6891,561.47488,1936.32402,40.626,55.001,26.1603,51.028,0.00265282,11.288,54.4995,-32.58,0.15088,24.1381,169
1691068380,187036991,17063702,0,"""""",2025-11-30,07:13:00,16457.4234,561.01419,1936.25238,40.6317,55.001,26.1613,51.028,0.00267367,11.2889,54.4983,-1.07,0.15088,24.135,198
1691068440,187036991,17063703,0,"""""",2025-11-30,07:14:00,16460.1716,562.56896,1936.7812,40.6279,55.001,26.1637,51.028,0.00266676,11.2905,54.5048,-34.15,0.15088,24.1336,237
1691068500,187036991,17063704,0,"""""",2025-11-30,07:15:00,16450.9898,563.09712,1936.23517,40.6287,55.001,26.1626,51.028,0.00268935,11.2899,54.4955,-2.88,0.15088,24.1329,232
1691068560,187036991,17063705,0,"""""",2025-11-30,07:16:00,16458.7108,563.10546,1935.71459,40.633,55.001,26.1627,51.028,0.00267468,11.2885,54.4945,-46.47,0.15088,24.1308,200
1691068620,187036991,17063706,0,"""""",2025-11-30,07:17:00,16465.3583,562.83725,1936.26767,40.6251,55.001,26.159,51.028,0.00264638,11.2879,54.4965,34.87,0.15088,24.1362,32
1691068680,187036991,17063707,0,"""""",2025-11-30,07:18:00,16452.1133,563.14441,1936.2177,40.6216,55.001,26.1561,51.028,0.00267404,11.2903,54.4989,-22.62,0.15088,24.134,240
1691068740,187036991,17063708,0,"""""",2025-11-30,07:19:00,16455.3103,564.18168,1936.04493,40.6275,55.001,26.1596,51.028,0.00265254,11.2889,54.5024,59.7,0.15088,24.1359,62
1691068800,187036991,17063709,0,"""""",2025-11-30,07:20:00,16456.9353,563.28927,1936.95799,40.6299,55.001,26.158,51.028,0.0026589,11.2891,54.5002,21.36,0.15088,24.1358,94
1691068860,187036991,17063710,0,"""""",2025-11-30,07:21:00,16463.14,566.42718,1935.86088,40.6255,55.001,26.1585,51.028,0.00264806,11.2896,54.4962,61.76,0.15088,24.1363,21
1691068920,187036991,17063711,0,"""""",2025-11-30,07:22:00,16457.7109,564.91496,1936.36867,40.6272,55.001,26.1599,51.028,0.0026521,11.2894,54.5011,-17.94,0.15088,24.133,12
1691068980,187036991,17063712,0,"""""",2025-11-30,07:23:00,16461.1271,565.32269,1935.50327,40.6282,55.001,26.1628,51.028,0.00266747,11.2896,54.5024,57.74,0.15088,24.1332,146
1691069040,187036991,17063713,0,"""""",2025-11-30,07:24:00,16460.9739,567.24386,1936.71454,40.6271,55.001,26.1563,51.028,0.00265583,11.2881,54.4997,30.79,0.15088,24.1374,120
1691069100,187036991,17063714,0,"""""",2025-11-30,07:25:00,16462.302,565.48188,1936.79144,40.6306,55.001,26.1617,51.028,0.00264925,11.2891,54.4981,-61.97,0.15088,24.1358,13
1691069160,187036991,17063715,0,"""""",2025-11-30,07:26:00,16456.5761,565.49921,1936.36377,40.6248,55.001,26.1627,51.028,0.00267435,11.2888,54.503,35.85,0.15088,24.1333,169
1691069220,187036991,17063716,0,"""""",2025-11-30,07:27:00,16461.304,565.46277,1936.02551,40.6311,55.001,26.1642,51.028,0.00264593,11.2887,54.5013,-45.24,0.15088,24.1338,26
1691069280,187036991,17063717,0,"""""",2025-11-30,07:28:00,16460.4407,565.98894,1936.91945,40.6277,55.001,26.1584,51.028,0.00267105,11.2878,54.5046,6.66,0.15088,24.1343,119
1691069340,187036991,17063718,0,"""""",2025-11-30,07:29:00,16457.5071,568.17691,1937.02843,40.624,55.001,26.1586,51.028,0.0026743,11.2899,54.4988,26.62,0.15088,24.1346,110
1691069400,187036991,17063719,0,"""""",2025-11-30,07:30:00,16458.7635,565.59406,1936.36933,40.6301,55.001,26.1614,51.028,0.00264391,11.2887,54.4966,44.17,0.15088,24.1368,128
1691069460,187036991,17063720,0,"""""",2025-11-30,07:31:00,16455.7399,568.2067,1936.10332,40.6275,55.001,26.1571,51.028,0.00266932,11.2887,54.4984,60.18,0.15088,24.1345,159
1691069520,187036991,17063721,0,"""""",2025-11-30,07:32:00,16460.046,567.64689,1936.55167,40.6256,55.001,26.1604,51.028,0.00265237,11.2881,54.4984,-31.1,0.15088,24.134,136
1691069580,187036991,17063722,0,"""""",2025-11-30,07:33:00,16461.8972,568.71581,1935.91868,40.6365,55.001,26.1545,51.028,0.00266802,11.2899,54.4972,-4.01,0.15088,24.1325,103
1691069640,187036991,17063723,0,"""""",2025-11-30,07:34:00,16462.2441,567.69403,1936.0869,40.6262,55.001,26.1564,51.028,0.00265925,11.2889,54.5007,-64.7,0.15088,24.135,218
1691069700,187036991,17063724,0,"""""",2025-11-30,07:35:00,16462.5307,567.99142,1936.32485,40.6234,55.001,26.1619,51.028,0.00265666,11.29,54.4982,-71.75,0.15088,24.1366,52
1691069760,187036991,17063725,0,"""""",2025-11-30,07:36:00,16459.9544,569.53911,1936.16615,40.6266,55.001,26.1623,51.028,0.00264457,11.2894,54.4973,-24.6,0.15088,24.1331,162
1691069820,187036991,17063726,0,"""""",2025-11-30,07:37:00,16458.6147,570.01304,1936.75037,40.6323,55.001,26.1616,51.028,0.00266135,11.288,54.4977,-8.14,0.15088,24.1345,28
1691069880,187036991,17063727,0,"""""",2025-11-30,07:38:00,16461.8938,568.7796,1937.10171,40.627,55.001,26.1587,51.028,0.00265041,11.2868,54.5008,73.27,0.15088,24.1324,151
1691069940,187036991,17063728,0,"""""",2025-11-30,07:39:00,16460.5816,567.76867,1936.81671,40.6355,55.001,26.1639,51.028,0.00266956,11.2883,54.5027,14.04,0.15088,24.1321,45
1691070000,187036991,17063729,0,"""""",2025-11-30,07:40:00,16460.5835,568.72871,1936.90264,40.6273,55.001,26.154,51.028,0.00267072,11.2877,54.496,-29.83,0.15088,24.1342,232
1691070060,187036991,17063730,0,"""""",2025-11-30,07:41:00,16464.3635,570.48091,1936.16763,40.6314,55.001,26.1627,51.028,0.00266517,11.2891,54.5053,-23.43,0.15088,24.132,67
1691070120,187036991,17063731,0,"""""",2025-11-30,07:42:00,16461.0906,570.23162,1936.72452,40.6335,55.001,26.1567,51.028,0.00265661,11.2893,54.4976,67.76,0.15088,24.1362,218
1691070180,187036991,17063732,0,"""""",2025-11-30,07:43:00,16454.4603,571.14094,1936.51393,40.6279,55.001,26.1647,51.028,0.00264696,11.2894,54.4972,-22.02,0.15088,24.1341,213
1691070240,187036991,17063733,0,"""""",2025-11-30,07:44:00,16457.5873,570.50801,1936.643,40.6273,55.001,26.1639,51.028,0.00265417,11.289,54.4939,-12.23,0.15088,24.1352,127
1691070300,187036991,17063734,0,"""""",2025-11-30,07:45:00,16461.0623,571.13849,1936.20653,40.6285,55.001,26.1554,51.028,0.00264515,11.2884,54.4998,-17.23,0.15088,24.1336,53
1691070360,187036991,17063735,0,"""""",2025-11-30,07:46:00,16455.4364,571.10196,1936.5766,40.6277,55.001,26.1597,51.028,0.00267013,11.2878,54.4978,63.35,0.15088,24.1342,245
1691070420,187036991,17063736,0,"""""",2025-11-30,07:47:00,16461.6096,573.2637,1936.02411,40.6324,55.001,26.1616,51.028,0.00266226,11.2895,54.5022,-15.32,0.15088,24.1332,90
1691070480,187036991,17063737,0,"""""",2025-11-30,07:48:00,16456.616,572.24578,1936.60015,40.6246,55.001,26.1608,51.028,0.00264098,11.2902,54.4995,-19.18,0.15088,24.1352,95
1691070540,187036991,17063738,0,"""""",2025-11-30,07:49:00,16459.7845,571.65819,1936.1187,40.6294,55.001,26.1563,51.028,0.00264511,11.2893,54.4999,30.52,0.15088,24.1352,204
1691070600,187036991,17063739,0,"""""",2025-11-30,07:50:00,16461.606,572.71107,1936.84519,40.6287,55.001,26.1654,51.028,0.00266804,11.2899,54.494,-4.92,0.15088,24.1299,232
1691070660,187036991,17063740,0,"""""",2025-11-30,07:51:00,16463.8011,573.65448,1936.45643,40.6224,55.001,26.1606,51.028,0.00266209,11.2895,54.5008,-55.97,0.15088,24.1335,92
1691070720,187036991,17063741,0,"""""",2025-11-30,07:52:00,16457.0279,575.56895,1935.87649,40.6243,55.001,26.1609,51.028,0.00267049,11.2889,54.5004,64.72,0.15088,24.1378,232
1691070780,187036991,17063742,0,"""""",2025-11-30,07:53:00,16460.2001,572.30861,1936.90297,40.6272,55.001,26.156,51.028,0.00268106,11.2887,54.4992,32.85,0.15088,24.1354,137
1691070840,187036991,17063743,0,"""""",2025-11-30,07:54:00,16458.456,574.60104,1936.04821,40.6282,55.001,26.1615,51.028,0.00266245,11.2894,54.4997,-35.45,0.15088,24.1339,239
1691070900,187036991,17063744,0,"""""",2025-11-30,07:55:00,16461.5475,573.2762,1936.52034,40.6253,55.001,26.1676,51.028,0.00266531,11.2902,54.4955,30.21,0.15088,24.1375,41
1691070960,187036991,17063745,0,"""""",2025-11-30,07:56:00,16462.6612,575.30269,1936.69988,40.6269,55.001,26.1547,51.028,0.0026715,11.2903,54.4934,-64.98,0.15088,24.129,244
1691071020,187036991,17063746,0,"""""",2025-11-30,07:57:00,16457.8631,576.1099,1937.0028,40.6297,55.001,26.1601,51.028,0.00266875,11.291,54.4993,11.48,0.15088,24.1346,149
1691071080,187036991,17063747,0,"""""",2025-11-30,07:58:00,16457.5594,576.14415,1937.40084,40.6295,55.001,26.1581,51.028,0.00264954,11.2875,54.5017,65.4,0.15088,24.138,10
1691071140,187036991,17063748,0,"""""",2025-11-30,07:59:00,16456.3019,575.77024,1936.58632,40.6284,55.001,26.1614,51.028,0.00266529,11.2901,54.4958,69.4,0.15088,24.1348,240
1691071200,187036991,17063749,0,"""""",2025-11-30,08:00:00,16460.2284,575.44337,1936.06531,40.6297,55.001,26.1576,51.028,0.00266152,11.29,54.4968,61.73,0.15088,24.1324,200
1691071260,187036991,17063750,0,"""""",2025-11-30,08:01:00,16456.1087,576.5911,1936.28345,40.6298,55.001,26.1595,51.028,0.00265814,11.2881,54.4972,-45.05,0.15088,24.1319,234
1691071320,187036991,17063751,0,"""""",2025-11-30,08:02:00,16462.83,577.58778,1936.74491,40.629,55.001,26.1578,51.028,0.00266287,11.2896,54.5035,-74.93,0.15088,24.137,192
1691071380,187036991,17063752,0,"""""",2025-11-30,08:03:00,16463.7594,576.44681,1936.88533,40.6283,55.001,26.157,51.028,0.00264516,11.2898,54.4946,-22.55,0.15088,24.1341,96
1691071440,187036991,17063753,0,"""""",2025-11-30,08:04:00,16456.1645,578.24772,1936.64432,40.6308,55.001,26.1577,51.028,0.00267762,11.2881,54.5011,43.18,0.15088,24.1336,211
1691071500,187036991,17063754,0,"""""",2025-11-30,08:05:00,16459.9088,577.63033,1937.30623,40.6305,55.001,26.1591,51.028,0.00265906,11.2886,54.5038,-72.37,0.15088,24.1375,79
1691071560,187036991,17063755,0,"""""",2025-11-30,08:06:00,16452.7779,578.61329,1936.6221,40.6356,55.001,26.1605,51.028,0.00265957,11.2891,54.4908,9.28,0.15088,24.1363,164
1691071620,187036991,17063756,0,"""""",2025-11-30,08:07:00,16464.1095,578.36494,1936.53139,40.6231,55.001,26.1636,51.028,0.00267464,11.29,54.5023,70.57,0.15088,24.1327,217
1691071680,187036991,17063757,0,"""""",2025-11-30,08:08:00,16455.2171,578.82657,1936.5248,40.6303,55.001,26.1641,51.028,0.00266629,11.2887,54.5027,-25.69,0.15088,24.1382,116
1691071740,187036991,17063758,0,"""""",2025-11-30,08:09:00,16459.7037,577.88378,1936.33445,40.6271,55.001,26.1663,51.028,0.00266548,11.2886,54.5005,7.86,0.15088,24.133,118
1691071800,187036991,17063759,0,"""""",2025-11-30,08:10:00,16462.1767,578.60543,1936.84225,40.6334,55.001,26.1578,51.028,0.00264757,11.2883,54.4997,-68.07,0.15088,24.1335,159
1691071860,187036991,17063760,0,"""""",2025-11-30,08:11:00,16459.583,579.373,1936.53495,40.628,55.001,26.1656,51.028,0.00264722,11.2896,54.4965,77.17,0.15088,24.1345,184
1691071920,187036991,17063761,0,"""""",2025-11-30,08:12:00,16460.6099,580.45059,1936.67871,40.6288,55.001,26.1582,51.028,0.00266123,11.2886,54.4988,-57.51,0.15088,24.1372,219
1691071980,187036991,17063762,0,"""""",2025-11-30,08:13:00,16462.1209,580.68656,1936.18979,40.6306,55.001,26.1598,51.028,0.00266617,11.2893,54.497,11.16,0.15088,24.137,55
1691072040,187036991,17063763,0,"""""",2025-11-30,08:14:00,16461.929,580.81992,1936.50795,40.6274,55.001,26.1593,51.028,0.00265849,11.2893,54.4933,7.0,0.15088,24.1359,82
1691072100,187036991,17063764,0,"""""",2025-11-30,08:15:00,16456.6684,580.35372,1936.69621,40.6315,55.001,26.1564,51.028,0.00266316,11.2899,54.5026,-75.39,0.15088,24.1372,35
1691072160,187036991,17063765,0,"""""",2025-11-30,08:16:00,16459.3636,581.21885,1937.12256,40.6297,55.001,26.1654,51.028,0.00266521,11.2896,54.5039,53.8,0.15088,24.1334,61
1691072220,187036991,17063766,0,"""""",2025-11-30,08:17:00,16461.8862,581.63089,1936.32127,40.6241,55.001,26.1622,51.028,0.00265951,11.2885,54.4973,20.64,0.15088,24.1359,247
1691072280,187036991,17063767,0,"""""",2025-11-30,08:18:00,16461.2633,580.9475,1936.55856,40.626,55.001,26.1579,51.028,0.0026492,11.2882,54.4999,-48.72,0.15088,24.1332,62
1691072340,187036991,17063768,0,"""""",2025-11-30,08:19:00,16461.4996,582.48696,1936.02272,40.6213,55.001,26.1642,51.028,0.00265721,11.2899,54.4975,-2.74,0.15088,24.1352,124
1691072400,187036991,17063769,0,"""""",2025-11-30,08:20:00,16455.281,583.39412,1936.40334,40.6288,55.001,26.1608,51.028,0.00266519,11.2884,54.5008,40.34,0.15088,24.1349,180
1691072460,187036991,17063770,0,"""""",2025-11-30,08:21:00,16459.4661,582.45134,1936.24024,40.6305,55.001,26.1646,51.028,0.00264657,11.2881,54.493,28.49,0.15088,24.131,26
1691072520,187036991,17063771,0,"""""",2025-11-30,08:22:00,16463.9849,583.55707,1936.2688,40.6247,55.001,26.1587,51.028,0.00265151,11.2905,54.4967,-56.33,0.15088,24.1357,93
1691072580,187036991,17063772,0,"""""",2025-11-30,08:23:00,16459.4582,583.32583,1936.56087,40.629,55.001,26.1619,51.028,0.00267773,11.2891,54.5012,-61.48,0.15088,24.1306,117
1691072640,187036991,17063773,0,"""""",2025-11-30,08:24:00,16464.307,584.19919,1935.9677,40.6274,55.001,26.1615,51.028,0.00264418,11.2889,54.4989,4.05,0.15088,24.1414,131
1691072700,187036991,17063774,0,"""""",2025-11-30,08:25:00,16465.9822,582.65357,1936.80385,40.6326,55.001,26.162,51.028,0.00265738,11.2887,54.5024,21.29,0.15088,24.1346,27
1691072760,187036991,17063775,0,"""""",2025-11-30,08:26:00,16460.8796,583.58633,1936.49132,40.6243,55.001,26.1604,51.028,0.00265559,11.2893,54.4997,-73.33,0.15088,24.1381,31
1691072820,187036991,17063776,0,"""""",2025-11-30,08:27:00,16461.0138,584.91981,1936.23148,40.6321,55.001,26.1623,51.028,0.00266006,11.2891,54.501,-63.29,0.15088,24.1337,231
1691072880,187036991,17063777,0,"""""",2025-11-30,08:28:00,16465.6276,582.54707,1936.5481,40.6291,55.001,26.1591,51.028,0.00266676,11.2897,54.5029,-37.75,0.15088,24.1329,226
1691072940,187036991,17063778,0,"""""",2025-11-30,08:29:00,16461.2788,584.34089,1936.51503,40.6251,55.001,26.1622,51.028,0.00266212,11.2899,54.4963,-5.94,0.15088,24.1364,191
1691073000,187036991,17063779,0,"""""",2025-11-30,08:30:00,16465.3596,584.67917,1935.82462,40.6228,55.001,26.1603,51.028,0.0026466,11.2888,54.5009,63.57,0.15088,24.1341,16
1691073060,187036991,17063780,0,"""""",2025-11-30,08:31:00,16455.8632,584.93831,1936.47188,40.6247,55.001,26.1617,51.028,0.00265885,11.289,54.4962,68.76,0.15088,24.1369,160
1691073120,187036991,17063781,0,"""""",2025-11-30,08:32:00,16457.7856,584.92259,1935.34646,40.6233,55.001,26.1562,51.028,0.00266152,11.2898,54.4993,-40.96,0.15088,24.1365,231
1691073180,187036991,17063782,0,"""""",2025-11-30,08:33:00,16454.8005,585.52286,1936.48319,40.6272,55.001,26.164,51.028,0.00264641,11.2897,54.5004,-37.38,0.15088,24.1358,168
1691073240,187036991,17063783,0,"""""",2025-11-30,08:34:00,16459.3428,586.41854,1936.57314,40.6267,55.001,26.1606,51.028,0.00266497,11.2894,54.4949,-54.87,0.15088,24.1351,102
1691073300,187036991,17063784,0,"""""",2025-11-30,08:35:00,16464.2308,586.26334,1936.92163,40.6245,55.001,26.1597,51.028,0.00265254,11.2908,54.5,23.48,0.15088,24.1343,141
1691073360,187036991,17063785,0,"""""",2025-11-30,08:36:00,16461.0974,587.94817,1936.89505,40.6253,55.001,26.1596,51.028,0.00265466,11.2901,54.496,0.08,0.15088,24.1329,66
1691073420,187036991,17063786,0,"""""",2025-11-30,08:37:00,16467.0203,587.77278,1936.66771,40.6297,55.001,26.1601,51.028,0.00267421,11.2881,54.4973,51.46,0.15088,24.1333,104
1691073480,187036991,17063787,0,"""""",2025-11-30,08:38:00,16460.396,587.19548,1936.30101,40.6288,55.001,26.1561,51.028,0.00267107,11.2881,54.5012,-48.24,0.15088,24.1344,148
1691073540,187036991,17063788,0,"""""",2025-11-30,08:39:00,16461.2816,587.28572,1936.99469,40.6336,55.001,26.1575,51.028,0.00265676,11.2879,54.4981,-25.08,0.15088,24.1414,48
1691073600,187036991,17063789,0,"""""",2025-11-30,08:40:00,16455.8659,586.87217,1936.96499,40.6275,55.001,26.1587,51.028,0.00266714,11.2878,54.4988,67.41,0.15088,24.1331,178
1691073660,187036991,17063790,0,"""""",2025-11-30,08:41:00,16460.0374,587.4635,1936.93884,40.6274,55.001,26.1614,51.028,0.0026666,11.2891,54.5022,-7.05,0.15088,24.1328,160
1691073720,187036991,17063791,0,"""""",2025-11-30,08:42:00,16454.8489,587.54556,1936.51,40.6236,55.001,26.159,51.028,0.00265903,11.2902,54.4937,48.42,0.15088,24.1368,245
1691073780,187036991,17063792,0,"""""",2025-11-30,08:43:00,16457.9185,587.29661,1936.51381,40.6266,55.001,26.1642,51.028,0.00267217,11.2884,54.4931,72.63,0.15088,24.1369,22
1691073840,187036991,17063793,0,"""""",2025-11-30,08:44:00,16454.6662,588.85164,1936.75428,40.6299,55.001,26.158,51.028,0.00263966,11.2897,54.4997,-5.34,0.15088,24.1364,246
1691073900,187036991,17063794,0,"""""",2025-11-30,08:45:00,16459.2574,589.30103,1936.26617,40.6327,55.001,26.1592,51.028,0.00265007,11.2908,54.4954,29.1,0.15088,24.1345,50
1691073960,187036991,17063795,0,"""""",2025-11-30,08:46:00,16458.7555,589.80787,1936.36405,40.6294,55.001,26.1574,51.028,0.00267678,11.2885,54.5016,8.27,0.15088,24.1391,122
1691074020,187036991,17063796,0,"""""",2025-11-30,08:47:00,16462.2958,589.81419,1936.08706,40.6296,55.001,26.1634,51.028,0.00265267,11.2888,54.4991,-20.26,0.15088,24.1348,234
1691074080,187036991,17063797,0,"""""",2025-11-30,08:48:00,16460.9938,591.77534,1936.23141,40.6289,55.001,26.1644,51.028,0.00266037,11.2883,54.5002,59.44,0.15088,24.1328,100
1691074140,187036991,17063798,0,"""""",2025-11-30,08:49:00,16458.5736,590.88894,1936.71438,40.6306,55.001,26.1657,51.028,0.00266828,11.2895,54.5001,-6.5,0.15088,24.1374,69
1691074200,187036991,17063799,0,"""""",2025-11-30,08:50:00,16464.6397,590.89329,1936.53798,40.6258,55.001,26.1587,51.028,0.00266832,11.2891,54.5048,-33.02,0.15088,24.1393,58
1691074260,187036991,17063800,0,"""""",2025-11-30,08:51:00,16462.1635,591.61201,1936.88779,40.6252,55.001,26.1599,51.028,0.00266368,11.2905,54.497,-79.12,0.15088,24.132,92
1691074320,187036991,17063801,0,"""""",2025-11-30,08:52:00,16457.2687,589.54822,1936.28503,40.63,55.001,26.1567,51.028,0.00265408,11.2885,54.5025,0.27,0.15088,24.1366,72
1691074380,187036991,17063802,0,"""""",2025-11-30,08:53:00,16462.086,592.46859,1936.64,40.6249,55.001,26.1585,51.028,0.00266257,11.2891,54.497,-37.92,0.15088,24.1319,101
1691074440,187036991,17063803,0,"""""",2025-11-30,08:54:00,16462.1932,591.19266,1936.81915,40.6269,55.001,26.1594,51.028,0.00266437,11.2867,54.5004,-3.47,0.15088,24.1348,145
1691074500,187036991,17063804,0,"""""",2025-11-30,08:55:00,16455.6519,593.85325,1936.70214,40.6279,55.001,26.1672,51.028,0.00265944,11.2868,54.493,38.89,0.15088,24.1356,41
1691074560,187036991,17063805,0,"""""",2025-11-30,08:56:00,16462.5905,593.12198,1936.75165,40.6289,55.001,26.1538,51.028,0.00266669,11.2909,54.5011,12.28,0.15088,24.1326,124
1691074620,187036991,17063806,0,"""""",2025-11-30,08:57:00,16461.9375,593.24413,1936.96036,40.6304,55.001,26.162,51.028,0.00267034,11.2872,54.496,76.78,0.15088,24.1356,159
1691074680,187036991,17063807,0,"""""",2025-11-30,08:58:00,16457.5652,593.6008,1937.26423,40.6287,55.001,26.1568,51.028,0.00267199,11.2904,54.4989,-6.37,0.15088,24.1348,25
1691074740,187036991,17063808,0,"""""",2025-11-30,08:59:00,16458.521,594.60676,1937.39965,40.6251,55.001,26.1592,51.028,0.00267453,11.2906,54.5023,51.4,0.15088,24.1353,164
1691074800,187036991,17063809,0,"""""",2025-11-30,09:00:00,16459.8277,593.67448,1936.48867,40.6299,55.001,26.1602,51.028,0.00266499,11.2879,54.5005,-48.88,0.15088,24.1367,102
1691074860,187036991,17063810,0,"""""",2025-11-30,09:01:00,16464.4224,593.9777,1937.25468,40.6316,55.001,26.1569,51.028,0.00264699,11.2877,54.5028,55.74,0.15088,24.1381,34
1691074920,187036991,17063811,0,"""""",2025-11-30,09:02:00,16458.76,595.19548,1936.35046,40.6266,55.001,26.1631,51.028,0.00265711,11.2854,54.5014,6.41,0.15088,24.1376,143
1691074980,187036991,17063812,0,"""""",2025-11-30,09:03:00,16458.2705,594.7116,1935.97291,40.6272,55.001,26.1602,51.028,0.00268167,11.2901,54.5005,48.09,0.15088,24.135,84
1691075040,187036991,17063813,0,"""""",2025-11-30,09:04:00,16459.5187,595.7304,1936.62151,40.6288,55.001,26.1594,51.028,0.00266495,11.2886,54.4961,-3.78,0.15088,24.1346,97
1691075100,187036991,17063814,0,"""""",2025-11-30,09:05:00,16463.077,596.54126,1936.50327,40.623,55.001,26.1564,51.028,0.00266697,11.2877,54.5001,-40.79,0.15088,24.1343,119
1691075160,187036991,17063815,0,"""""",2025-11-30,09:06:00,16463.7226,595.20109,1936.96932,40.6258,55.001,26.1556,51.028,0.00266285,11.2883,54.5003,51.14,0.15088,24.1367,145
1691075220,187036991,17063816,0,"""""",2025-11-30,09:07:00,16461.2451,593.89341,1936.28735,40.6253,55.001,26.1597,51.028,0.00266332,11.2903,54.4985,-32.28,0.15088,24.1344,198
1691075280,187036991,17063817,0,"""""",2025-11-30,09:08:00,16457.6003,595.04194,1936.59523,40.6261,55.001,26.1622,51.028,0.00265984,11.2887,54.4965,34.76,0.15088,24.1404,85
1691075340,187036991,17063818,0,"""""",2025-11-30,09:09:00,16461.7383,598.2366,1936.20036,40.6224,55.001,26.1549,51.028,0.00266071,11.2913,54.4976,-74.33,0.15088,24.1335,59
1691075400,187036991,17063819,0,"""""",2025-11-30,09:10:00,16464.4258,597.0174,1936.31619,40.6339,55.001,26.1608,51.028,0.00265558,11.2912,54.4962,-44.12,0.15088,24.1374,199
1691075460,187036991,17063820,0,"""""",2025-11-30,09:11:00,16465.0822,596.33,1935.74524,40.6287,55.001,26.1595,51.028,0.00266673,11.289,54.5032,14.17,0.15088,24.1332,149
1691075520,187036991,17063821,0,"""""",2025-11-30,09:12:00,16459.638,598.02772,1936.45857,40.632,55.001,26.1608,51.028,0.00264251,11.2882,54.4957,-15.72,0.15088,24.1353,111
1691075580,187036991,17063822,0,"""""",2025-11-30,09:13:00,16460.8685,599.36339,1935.87846,40.6321,55.001,26.1586,51.028,0.00265314,11.2902,54.5016,-50.05,0.15088,24.1337,89
1691075640,187036991,17063823,0,"""""",2025-11-30,09:14:00,16461.3637,598.1106,1936.39351,40.6262,55.001,26.1579,51.028,0.00265715,11.2888,54.4908,73.52,0.15088,24.1312,39
1691075700,187036991,17063824,0,"""""",2025-11-30,09:15:00,16454.2745,599.21233,1936.4152,40.6248,55.001,26.1595,51.028,0.00266503,11.2898,54.4956,62.73,0.15088,24.1362,19
1691075760,187036991,17063825,0,"""""",2025-11-30,09:16:00,16457.3345,599.07679,1936.91657,40.627,55.001,26.1597,51.028,0.00265962,11.2907,54.4984,45.23,0.15088,24.1342,247
